county_fips,rail_key,verdict,unaccounted_count,evaluated_at,run_id
48209,railCorridor,excluded-mid-cutover,0,2026-09-18 14:09:48.093+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,roads,excluded-mid-cutover,0,2026-09-18 14:09:40.674+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,salesHistory,excluded-no-acquisition-path,0,2026-09-18 14:09:04.511+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,schoolDistrict,pass,0,2026-09-18 14:06:49.97+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,setbackCornerFt,refuse,8283,2026-09-18 14:07:29.422+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,setbackFrontFt,refuse,8283,2026-09-18 14:07:17.751+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,setbackRearFt,refuse,8283,2026-09-18 14:07:25.583+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,setbackRules,refuse,8283,2026-09-18 14:08:21.528+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,setbackSideFt,refuse,8283,2026-09-18 14:07:21.612+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,situsAddress,pass,0,2026-09-18 14:05:17.743+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,situsCity,pass,0,2026-09-18 14:05:21.844+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,situsState,pass,0,2026-09-18 14:05:26.1+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,situsZip,pass,0,2026-09-18 14:05:30.27+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,specialDistricts,pass,0,2026-09-18 14:08:46.377+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,terrain,excluded-no-acquisition-path,0,2026-09-18 14:09:44.335+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,treeProtection,excluded-no-acquisition-path,0,2026-09-18 14:08:17.912+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,utilityService,pass,0,2026-09-18 14:09:16.825+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,valueHistory,pass,0,2026-09-18 14:08:59.494+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,wells,pass,0,2026-09-18 14:08:26.152+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,yearBuilt,pass,0,2026-09-18 14:06:05.187+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,zoningDistrict,pass,0,2026-09-18 14:06:54.391+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,zoningJurisdictionKey,pass,0,2026-09-18 14:06:59.241+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
